codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
05001,Castilla y León,Ávila,Adanero,179,100,153,85.47,152,2,1,0,0,0,0,13.157894736842104,0,0,0,0,0,0,0,0,0,0,34.21052631578947,0,28.289473684210527,5.921052631578948,17.105263157894736
05002,Castilla y León,Ávila,La Adrada,1890,100,1499,79.31,1468,8,29,0,0,0,0,16.825613079019075,0,0,0,0,0,0,0,0.885558583106267,1.2261580381471389,0,24.182561307901906,0,30.858310626703,13.964577656675749,11.512261580381471
05005,Castilla y León,Ávila,Albornos,171,100,142,83.04,142,2,0,0,0,0,0,27.464788732394368,0,0,0,0,0,0,0,0.704225352112676,0.704225352112676,0,33.80281690140845,0,19.014084507042252,4.225352112676056,12.67605633802817
05007,Castilla y León,Ávila,Aldeanueva de Santa Cruz,110,100,81,73.64,80,2,1,0,0,0,0,12.5,0,0,0,0,0,0,0,2.5,0,0,57.5,0,10,2.5,12.5
05008,Castilla y León,Ávila,Aldeaseca,208,100,168,80.77,163,1,5,0,0,0,0,7.361963190184049,0,0,0,0,0,0,0,0,0.6134969325153374,0,43.558282208588956,0,24.539877300613497,3.067484662576687,20.245398773006134
05010,Castilla y León,Ávila,La Aldehuela,145,100,119,82.07,118,1,1,0,0,0,0,16.10169491525424,0,0,0,0,0,0,0,0,0,0,43.220338983050844,0,23.728813559322035,2.542372881355932,13.559322033898304
05012,Castilla y León,Ávila,Amavida,121,100,100,82.64,97,0,3,0,0,0,0,12.371134020618557,0,0,0,0,0,0,0,0,0,0,45.36082474226804,0,22.68041237113402,0,19.587628865979383
05013,Castilla y León,Ávila,El Arenal,847,100,708,83.59,701,0,7,0,0,0,0,9.70042796005706,0,0,0,0,0,0,0,0.14265335235378032,0.28530670470756064,0,30.099857346647646,0,36.37660485021398,17.689015691868757,5.706134094151213
05014,Castilla y León,Ávila,Arenas de San Pedro,5291,86.09,3525,77.39,3479,27,46,0,0,0,0,16.154067260707098,0,0,0,0,0,0,0,0.4024144869215292,1.2647312446105203,0,26.300661109514227,0,32.7392929002587,11.32509341764875,11.037654498419085
05015,Castilla y León,Ávila,Arevalillo,68,100,48,70.59,48,1,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,35.416666666666664,0,39.583333333333336,2.0833333333333335,2.0833333333333335
05016,Castilla y León,Ávila,Arévalo,6354,53.05,2685,79.65,2637,19,48,0,0,0,0,17.33029958285931,0,0,0,0,0,0,0,0.7963594994311718,0.7963594994311718,0,31.17178612059158,0,24.080394387561622,6.598407281001138,18.50587789154342
05017,Castilla y León,Ávila,Aveinte,86,100,74,86.05,73,0,1,0,0,0,0,6.8493150684931505,0,0,0,0,0,0,0,2.73972602739726,1.36986301369863,0,57.534246575342465,0,13.698630136986301,9.58904109589041,8.219178082191782
